gene,all-related_score,abeta-related_score,tau-related_score,CERAD_score,BRAAK_score,PLAQUES_score,TANGLES_score,ABETA_IHC_score,TAU_IHC_score
FAM65C,0.894286176,0.852385897,0.936186456,0.828927314,0.917942576,0.904173481,0.95290006,0.824056895,0.937716733
PIPOX,0.894225214,0.892648792,0.895801636,0.89072605,0.938579931,0.929965594,0.929179758,0.857254732,0.81964522
LRRC37A2,0.894095259,0.829143565,0.959046953,0.874509192,0.974944863,0.651139734,0.979421006,0.961781771,0.922774992
ZBTB34,0.893671691,0.859139924,0.928203458,0.874983544,0.900557143,0.829036571,0.926408974,0.873399657,0.957644257
BCL2,0.893627694,0.855642343,0.931613045,0.855296928,0.931049342,0.833194444,0.945385759,0.878435657,0.918404034
LRRN3,0.893575893,0.85684892,0.930302866,0.807269322,0.904106977,0.939969055,0.943548748,0.823308383,0.943252872
CLCA4,0.892672996,0.83560149,0.949744502,0.745699279,0.92405961,0.882244043,0.958767364,0.878861149,0.966406531
FAM46B,0.892660668,0.900479328,0.884842007,0.943615253,0.821733318,0.930411444,0.864734424,0.827411288,0.968058279
C3orf58,0.892565549,0.867222905,0.917908192,0.730287258,0.907470192,0.92759655,0.939315549,0.943784906,0.906938836
LRCH1,0.89209606,0.930098829,0.854093291,0.981373381,0.748342483,0.93605209,0.839821796,0.872871016,0.974115595
LRR1,0.891643763,0.891427285,0.891860242,0.83523436,0.839669786,0.957759621,0.880415177,0.881287875,0.955495762
PTPRJ,0.89152772,0.855883025,0.927172416,0.861552399,0.914321487,0.780480324,0.949079459,0.925616352,0.918116301
NSA2,0.891397652,0.904206959,0.878588345,0.840289361,0.844643354,0.902055524,0.839859798,0.970275993,0.951261884
HSPB7,0.890533776,0.882321406,0.898746146,0.744927015,0.896587246,0.934732863,0.926197246,0.967304338,0.873453946
HRC,0.890268551,0.867152329,0.913384772,0.736454509,0.854695675,0.931924755,0.920566779,0.933077722,0.964891863
PICK1,0.889886717,0.862242324,0.917531109,0.901047103,0.94124553,0.872098752,0.941318141,0.813581118,0.870029655
ANO6,0.889871448,0.863397101,0.916345795,0.92121282,0.922558514,0.879999186,0.927402466,0.788979295,0.899076405
ERCC3,0.889603395,0.907125229,0.87208156,0.790428817,0.870014726,0.961510325,0.861655549,0.969436546,0.884574407
RNASEH2B,0.889514383,0.827215847,0.951812919,0.765379108,0.932568761,0.882339728,0.9687145,0.833928705,0.954155498
FAM188B,0.889052812,0.870800336,0.907305288,0.87456416,0.854794074,0.850737315,0.910627787,0.887099532,0.956494004
SLC22A25,0.888871622,0.937785046,0.839958197,0.884759669,0.718401998,0.951158056,0.811738,0.977437415,0.989734594
HLA-DRA,0.888553917,0.847286106,0.929821728,0.913590619,0.947479964,0.857749442,0.935877008,0.770518258,0.906108212
KCNMB1,0.8884804,0.892245695,0.884715106,0.94063274,0.892839935,0.880996749,0.947024613,0.855107594,0.81428077
ANKRD18B,0.888387656,0.875563307,0.901212006,0.814964135,0.912084094,0.885476286,0.905058395,0.9262495,0.886493529
CBX5,0.88831561,0.873539225,0.903091995,0.87667058,0.865983754,0.918029438,0.875386641,0.825917657,0.967905591
PSMG4,0.888191311,0.893264296,0.883118326,0.930873581,0.87921335,0.9339701,0.899541256,0.814949206,0.870600371
HIST1H1D,0.887944295,0.818861646,0.957026943,0.800794658,0.900383417,0.929504136,0.977511384,0.726286145,0.993186029
C2CD2,0.887630888,0.915731422,0.859530353,0.932703126,0.825731716,0.874159027,0.871445925,0.940332114,0.881413419
FAM167A,0.887612113,0.905882912,0.869341314,0.863576707,0.793777102,0.952590612,0.857268983,0.901481416,0.956977857
CYTL1,0.887518464,0.870747856,0.904289072,0.924637789,0.932320388,0.768257792,0.935431837,0.919347987,0.845114991
ST8SIA4,0.887304022,0.865234337,0.909373706,0.855735992,0.9070352,0.855983007,0.895435637,0.883984012,0.925650283
NPY1R,0.886955892,0.859053287,0.914858498,0.796224187,0.860653913,0.923972068,0.927653554,0.856963606,0.956268026
COLEC12,0.886638527,0.82847513,0.944801924,0.672113682,0.951040656,0.934739649,0.975082621,0.878572059,0.908282494
ABCC11,0.885769561,0.896297478,0.875241643,0.822237529,0.872934127,0.94348903,0.841816245,0.923165874,0.910974559
RTKN,0.885694574,0.867931831,0.903457316,0.804252879,0.896594711,0.869800962,0.901843118,0.929741651,0.91193412
ESRP2,0.88566019,0.855493048,0.915827333,0.822845568,0.88187827,0.936565123,0.89410148,0.807068452,0.97150225
ITM2C,0.885394513,0.885811069,0.884977956,0.814226481,0.951679232,0.907432189,0.938759764,0.935774537,0.764494873
MROH8,0.885235151,0.925598256,0.844872047,0.832447967,0.945250714,0.97144321,0.93951574,0.972903589,0.649849687
WDR78,0.885221127,0.829895697,0.940546556,0.947449426,0.903511832,0.862822088,0.959121601,0.679415577,0.959006236
SLC11A1,0.885215472,0.843586298,0.926844645,0.735286613,0.893764208,0.866571434,0.933509321,0.928900848,0.953260405
UBALD1,0.884831376,0.853506516,0.916156235,0.861778378,0.907224533,0.808454862,0.928837736,0.890286308,0.912406436
TRAF3IP2,0.884810452,0.803221385,0.966399519,0.851956786,0.929260513,0.739704395,0.980486431,0.818002972,0.989451611
ITGB2,0.884723023,0.801992187,0.96745386,0.86789134,0.967790227,0.691923805,0.982527026,0.846161415,0.952044327
TYMS,0.884572597,0.935354474,0.83379072,0.895333845,0.755003766,0.967330126,0.806153679,0.943399453,0.940214714
SARM1,0.884194609,0.876421528,0.891967689,0.836068377,0.810730257,0.913302886,0.894991144,0.879893322,0.970181665
RHOC,0.884020092,0.8725066,0.895533584,0.873452589,0.874293392,0.879942182,0.886138614,0.864125028,0.926168744
RDH5,0.88392452,0.88110759,0.88674145,0.872405486,0.915118181,0.815864657,0.891073501,0.955052627,0.854032669
ZSCAN30,0.883314445,0.837770796,0.928858095,0.864227499,0.891409415,0.900663685,0.93700758,0.748421203,0.958157289
PLEKHG3,0.883281985,0.870110184,0.896453785,0.801481416,0.905657612,0.882667499,0.911736643,0.926181638,0.871967101
CCDC160,0.883143208,0.845105038,0.921181378,0.823160445,0.86583378,0.942659084,0.92531369,0.769495586,0.972396664
CHRFAM7A,0.882804466,0.795963825,0.969645107,0.745661276,0.959349616,0.742534898,0.974973364,0.899695302,0.974612341
TAS2R3,0.882460861,0.790729895,0.974191826,0.673119389,0.986400559,0.872192401,0.992527772,0.826877897,0.943647147
TJP3,0.88134126,0.844096617,0.918585902,0.835034847,0.944026493,0.832307494,0.938149689,0.864947509,0.873581525
CREBL2,0.881039955,0.853643144,0.908436766,0.841678486,0.897905116,0.874632021,0.913218059,0.844618924,0.914187121
PCDHGA6,0.880675538,0.871374444,0.889976633,0.915941341,0.76008727,0.936830462,0.9115032,0.761351529,0.99833943
PRKCQ,0.880429541,0.832538223,0.928320858,0.80715735,0.908232955,0.816100815,0.921199927,0.874356504,0.955529693
PRSS3,0.879946593,0.825886893,0.934006293,0.637866706,0.957731119,0.87562687,0.967448205,0.964167102,0.876839555
PEPD,0.879923859,0.816745499,0.94310222,0.841896321,0.939674536,0.840754891,0.953730006,0.767585285,0.935902117
SERP2,0.87986663,0.86641377,0.89331949,0.8158728,0.879687701,0.920627176,0.89356741,0.862741332,0.906703357
ZNF624,0.879437971,0.778150865,0.980725077,0.71624061,0.970140948,0.79539967,0.986605501,0.822812316,0.985428783
ITGA10,0.879352692,0.901646772,0.857058612,0.878687423,0.836643843,0.898082913,0.842104656,0.928169979,0.892427337
ADORA2A,0.879335161,0.901432556,0.857237766,0.935252682,0.763128143,0.869020555,0.908942107,0.90002443,0.899643049
SAP25,0.879288676,0.864806583,0.893770768,0.850022734,0.847091796,0.90297844,0.85916639,0.841418576,0.97505412
CDCP1,0.878844862,0.889498662,0.868191062,0.904111727,0.926561662,0.923959853,0.928393244,0.840424406,0.749618279
LRRC37B,0.878762636,0.886301934,0.871223339,0.798761528,0.796424379,0.946455934,0.867549997,0.913688339,0.949695641
MMD,0.878660279,0.859271801,0.898048756,0.793178564,0.839676572,0.933871701,0.899690552,0.850765138,0.954779145
SSFA2,0.878645236,0.80910588,0.948184592,0.814092794,0.970079194,0.688699706,0.971285771,0.924525139,0.903188811
SERPINA5,0.877944566,0.95385374,0.802035392,0.870401536,0.79547839,0.997337794,0.691258763,0.993821891,0.919369024
PAPSS2,0.877433343,0.888199115,0.866667571,0.872444846,0.850155742,0.924090147,0.903981433,0.868062351,0.845865539
ZNF641,0.877346707,0.903089281,0.851604132,0.888791998,0.730585848,0.911624672,0.850378328,0.908851173,0.973848221
CBLN4,0.877207364,0.851145615,0.903269114,0.797269933,0.846946573,0.906655175,0.907890254,0.849511737,0.954970514
RSG1,0.877082952,0.792417611,0.961748293,0.780770771,0.978633134,0.71237522,0.978524556,0.884106841,0.928087188
C1QTNF5,0.876605207,0.848949391,0.904261022,0.936043947,0.852521393,0.911304366,0.906754253,0.699499861,0.953507421
CD177,0.87654334,0.784423302,0.968663378,0.758402269,0.966878168,0.715258654,0.972288764,0.879608982,0.9668232
FAM86C1,0.876406486,0.885986604,0.866826367,0.751456647,0.803853175,0.954756751,0.839152003,0.951746415,0.957473924
CD5,0.876252327,0.858910326,0.893594329,0.653461275,0.888259964,0.947804342,0.920187433,0.97546536,0.872335589
RPL5,0.875494314,0.845550888,0.90543774,0.810041463,0.890871274,0.86799924,0.913741271,0.858611961,0.911700677
GTF2H1,0.875450996,0.929445775,0.821456217,0.882219613,0.785979139,0.938257589,0.800766156,0.967860124,0.877623355
ANO5,0.875450657,0.802697041,0.948204272,0.746246242,0.945043737,0.781879627,0.951909961,0.879965255,0.947659118
PHLDB1,0.875424983,0.866204078,0.884645887,0.787776111,0.910883624,0.891070786,0.904288167,0.919765335,0.838765871
KLHL13,0.875215517,0.818140957,0.932290076,0.700487924,0.906385087,0.83036462,0.93693904,0.923570328,0.953546102
JADE2,0.87516971,0.903255994,0.847083427,0.90543774,0.732163628,0.910515137,0.8344207,0.893815105,0.974665952
PCDHGA1,0.875157156,0.904533599,0.845780712,0.921070311,0.912485155,0.966671869,0.891714792,0.825858617,0.73314219
LDLRAP1,0.874774417,0.926001805,0.823547029,0.859019809,0.769813177,0.960161917,0.802918722,0.958823689,0.897909188
ECM2,0.874760506,0.861746709,0.887774302,0.966858488,0.932801526,0.91556946,0.942126372,0.70281218,0.788395008
TOP1MT,0.874574565,0.867682327,0.881466803,0.882314619,0.878506912,0.934984629,0.866517145,0.785747732,0.899376353
PRKAR2B,0.874380368,0.826798725,0.921962011,0.72287882,0.890747087,0.921158531,0.930120318,0.836358824,0.945018628
ZNF730,0.874296107,0.860977386,0.887614827,0.788136456,0.86321772,0.884820744,0.921763856,0.909974959,0.877862906
RTTN,0.874226096,0.84347116,0.904981033,0.743325484,0.940532305,0.88390665,0.934903874,0.903181346,0.839506918
FES,0.874198952,0.873132056,0.875265847,0.889201203,0.872159149,0.899349208,0.863479665,0.830845758,0.890158728
MAN1A1,0.873903641,0.915403651,0.832403631,0.916451659,0.754173142,0.946331748,0.816209393,0.883427548,0.926828358
FOXD4L4,0.873891992,0.813434311,0.934349672,0.871678689,0.876993601,0.642926459,0.93121696,0.925697786,0.994838456
PLEKHH2,0.873666578,0.858519443,0.888813713,0.887882654,0.843110363,0.817441079,0.886758189,0.870234597,0.936572588
SCN1B,0.87352045,0.83300036,0.91404054,0.758141003,0.895209658,0.864117563,0.908982146,0.876742513,0.937929818
TICAM2,0.873449422,0.852608482,0.894290361,0.917363717,0.923447499,0.871352954,0.90431599,0.769108775,0.855107594
TEX2,0.873395811,0.894666992,0.85212463,0.822893071,0.950819427,0.90830896,0.924978454,0.952798947,0.680576008
FBL,0.873275131,0.864334946,0.882215315,0.736628913,0.83304447,0.899025509,0.865992576,0.957350416,0.947608901
PRMT6,0.873128324,0.825425209,0.920831439,0.746926893,0.933805197,0.812397614,0.927224669,0.916951119,0.901464451
TAS2R50,0.872846925,0.785721718,0.959972132,0.976312271,0.936050733,0.896399948,0.97480914,0.484452935,0.969056522
CNKSR1,0.872494724,0.796198174,0.948791274,0.873836685,0.926109026,0.7802272,0.966232127,0.734530636,0.954032669
NPIPA1,0.872453554,0.912893455,0.832013654,0.83662552,0.798057804,0.942726267,0.812997509,0.959328579,0.884985647
PFKFB3,0.872068893,0.841112295,0.903025491,0.831337075,0.879980184,0.809716407,0.907977117,0.882283403,0.921119172
SSRP1,0.871913264,0.903188132,0.840638396,0.81179229,0.776008252,0.923785449,0.836418542,0.973986658,0.909488392
COBLL1,0.871723365,0.823945828,0.919500901,0.803549834,0.85637864,0.813589262,0.924794549,0.85469839,0.977329515
PLXDC2,0.871551223,0.900625004,0.842477442,0.855600947,0.820895907,0.893397078,0.847574291,0.952876987,0.858962127
HTR2B,0.871359967,0.868816745,0.873903189,0.683571414,0.9918478,0.930349012,0.991748044,0.992529808,0.638113722
BAIAP2L2,0.871242001,0.831524599,0.910959403,0.894180199,0.919058897,0.859528091,0.952093866,0.740865505,0.861725446
HADH,0.871125505,0.862372392,0.879878618,0.829441704,0.828966673,0.912016911,0.846862424,0.845658562,0.963806758
L3MBTL2,0.870772852,0.878269397,0.863276307,0.806910335,0.880054832,0.944130321,0.85850474,0.883767534,0.851269349
CHSY3,0.870713812,0.851232478,0.890195147,0.766087582,0.869232962,0.87054201,0.881341486,0.917067841,0.920010994
SLC17A6,0.870400632,0.785131549,0.955669714,0.686496244,0.941662878,0.865433397,0.957410134,0.803465007,0.967936129
PODNL1,0.87039147,0.911970765,0.828812175,0.876403884,0.709685191,0.945873004,0.795422064,0.913635407,0.981329271
RCSD1,0.87032474,0.843613895,0.897035584,0.860648484,0.86718083,0.871160228,0.878834004,0.799032974,0.945091918
CIDEB,0.870189017,0.816542367,0.923835667,0.699094049,0.928222233,0.793394363,0.936808746,0.957138689,0.906476021
PDYN,0.869724166,0.885108703,0.854339629,0.837694338,0.819974348,0.893013661,0.827935179,0.92461811,0.915109359
ERF,0.869699057,0.838233611,0.901164503,0.78782565,0.871411994,0.844462842,0.910741115,0.88241234,0.9213404
ZNF337,0.869587086,0.873867222,0.865306949,0.898645485,0.820055782,0.85077871,0.864194247,0.872177471,0.911670818
ZNF23,0.869307949,0.840162687,0.898453211,0.842970568,0.894702733,0.856325708,0.88706153,0.821191783,0.913595369
GOLGA7B,0.868727054,0.79548133,0.941972778,0.77514709,0.886082289,0.746946573,0.950214782,0.864350328,0.989621265
PARPBP,0.868667902,0.760213718,0.977122085,0.686971274,0.970022869,0.704353314,0.9889379,0.889316567,0.972405486
GPR63,0.868442489,0.793556552,0.943328425,0.726547411,0.950425152,0.834118717,0.949962337,0.820003529,0.929597785
DGKG,0.86844034,0.805666207,0.931214472,0.888179209,0.900479102,0.8111795,0.923432569,0.717639913,0.969731744
GPX1,0.868370103,0.782676095,0.954064111,0.782058103,0.946270672,0.740569629,0.964473836,0.825400552,0.951447825
ABCA8,0.868095377,0.842255082,0.893935672,0.781283804,0.877463202,0.802272681,0.915084929,0.943208762,0.889258885
SYNE2,0.868053529,0.832236918,0.90387014,0.824257765,0.879060661,0.851096302,0.899446929,0.821356687,0.933102831
SLCO1A2,0.867889304,0.772776688,0.96300192,0.702966225,0.950422438,0.783276217,0.973571346,0.832087623,0.965011978
ZNF416,0.867673618,0.851926927,0.883420309,0.935656458,0.790576076,0.904947102,0.871691583,0.71517722,0.987993268
DUSP10,0.867621365,0.767783667,0.967459063,0.507189245,0.946327676,0.841453186,0.972383092,0.954708569,0.98366642
CYP21A2,0.867490392,0.784556084,0.9504247,0.698835497,0.93092787,0.837925067,0.940061347,0.816907688,0.980284882
CNTN4,0.867345847,0.77944815,0.955243544,0.686503709,0.956559151,0.854759465,0.971768945,0.797081278,0.937402534
SHC2,0.867281944,0.803691665,0.930872224,0.729065072,0.962245944,0.776565395,0.96466792,0.905444527,0.865702807
KIF3B,0.867195647,0.79974665,0.934644643,0.73794814,0.944634532,0.837916245,0.943926058,0.823375566,0.91537334
RBM11,0.867149049,0.84683528,0.887462818,0.883696958,0.857606254,0.887102926,0.871437103,0.769705956,0.933345096
CAPN13,0.867092837,0.825988685,0.908196988,0.799017366,0.9192238,0.862313805,0.942340814,0.816634885,0.863026351
KIF20B,0.866933249,0.808933059,0.924933439,0.738956562,0.922985362,0.774146812,0.938909059,0.913695804,0.912905896
ZNF781,0.866468172,0.849876153,0.883060191,0.897206143,0.799560258,0.906659926,0.890104439,0.74576239,0.959515876
GPR161,0.866458784,0.875376235,0.857541333,0.801402018,0.757891272,0.948567783,0.828131977,0.876158904,0.986600751
MRPL1,0.866299988,0.909418721,0.823181256,0.838429278,0.796893301,0.933086544,0.83647351,0.956740342,0.836176956
EEF1G,0.865957514,0.812155801,0.919759227,0.752921776,0.880169518,0.830784682,0.925817901,0.852760944,0.953290264
GNG12,0.86592709,0.795253089,0.93660109,0.801936767,0.916892759,0.866912778,0.928963959,0.716909724,0.963946552
CRLF3,0.865155278,0.874869084,0.855441473,0.936960756,0.84339131,0.859749998,0.849007526,0.827896498,0.873925583
CD37,0.864830335,0.809020827,0.920639843,0.719597039,0.879720954,0.851654802,0.925277723,0.855810639,0.956920853
SIGLEC8,0.864807262,0.875936771,0.853677753,0.875307921,0.853740186,0.853138254,0.822372573,0.899364138,0.8849205
F2RL1,0.864696535,0.850565852,0.878827218,0.864969225,0.769972652,0.909050686,0.886589214,0.777677644,0.979919788
ANAPC15,0.864402808,0.868711333,0.860094282,0.828720336,0.832747915,0.853314694,0.829151256,0.924098969,0.918383675
SATB1,0.864093812,0.834244034,0.893943589,0.907479692,0.86804335,0.910561282,0.901319906,0.684691128,0.912467511
ZDHHC22,0.864074245,0.859595274,0.868553216,0.862529605,0.930302187,0.904427962,0.898860606,0.811828256,0.776496855
RGPD5,0.864011021,0.786313696,0.941708345,0.59023134,0.921829003,0.909027613,0.922846246,0.859682137,0.980449786
SPATA5,0.863955374,0.908982598,0.818928151,0.820118893,0.911156428,0.931337075,0.900065147,0.975491826,0.645562877
PABPC1L,0.863760499,0.86965506,0.857865937,0.680198698,0.758476238,0.945889969,0.833373598,0.982876512,0.981747976
PAQR9,0.863642646,0.801554254,0.925731038,0.646198061,0.926781534,0.822173739,0.914358132,0.936290963,0.936053448
SLC6A13,0.863542098,0.921691922,0.805392273,0.858941089,0.694706804,0.975356103,0.81847936,0.930778575,0.902990655
AGFG2,0.863322679,0.852042744,0.874602614,0.821212142,0.846649339,0.87705739,0.848700113,0.857858699,0.928458391
CD86,0.863075437,0.842626058,0.883524816,0.865778812,0.924128828,0.809267164,0.903929858,0.852832199,0.822515761
DCTN5,0.863010177,0.838455518,0.887564836,0.736229888,0.866207697,0.856263954,0.876551144,0.922872712,0.919935667
PCDHGA9,0.862794943,0.866430735,0.859159151,0.841859676,0.838904309,0.841244851,0.883761426,0.916187678,0.854811718
SNRK,0.862358933,0.831159956,0.89355791,0.798305499,0.851289029,0.867339626,0.906090568,0.827834744,0.923294132
PILRA,0.862294691,0.958318347,0.766271034,0.929388772,0.927005476,0.988463548,0.797258396,0.957102722,0.57454923
HCRTR1,0.862249676,0.929098551,0.795400801,0.977300335,0.651831921,0.854305472,0.753501313,0.955689846,0.98086917
PER1,0.862180683,0.865766371,0.858594996,0.919149153,0.774972686,0.851495328,0.848223726,0.826654633,0.952588576
C2orf72,0.862130918,0.911127473,0.813134363,0.912561839,0.784855353,0.896310371,0.835333437,0.92451021,0.8192143
ZNF286A,0.861945317,0.908681293,0.815209341,0.935317151,0.88374989,0.963729396,0.884598837,0.826997333,0.677279297
LILRA4,0.861694908,0.831547672,0.891842145,0.879955754,0.931308573,0.763164788,0.933740728,0.851522472,0.810477134
RPP40,0.861318843,0.744587029,0.978050656,0.622079412,0.962532319,0.71846443,0.983839467,0.893217245,0.987780183
